#AchievementName,,,,,,,
AchievementName_1,Spirit of Contract 一,,契約精神 一,,,,
AchievementDesc_137,Gain a total of 750 activity points from daily tasks,,每日任務累計獲得活躍度750,,,,
AchievementDesc_138,Gain a total of 1000 activity points from daily tasks,,每日任務累計獲得活躍度1000,,,,
AchievementDesc_139,Gain a total of 1250 activity points from daily tasks,,每日任務累計獲得活躍度1250,,,,
AchievementDesc_140,Gain a total of 1500 activity points from daily tasks,,每日任務累計獲得活躍度1500,,,,
AchievementDesc_141,Gain a total of 1750 activity points from daily tasks,,每日任務累計獲得活躍度1750,,,,
AchievementDesc_142,Gain a total of 2000 activity points from daily tasks,,每日任務累計獲得活躍度2000,,,,
AchievementDesc_143,Gain a total of 2250 activity points from daily tasks,,每日任務累計獲得活躍度2250,,,,
AchievementDesc_144,Gain a total of 2500 activity points from daily tasks,,每日任務累計獲得活躍度2500,,,,
AchievementDesc_145,Gain a total of 2750 activity points from daily tasks,,每日任務累計獲得活躍度2750,,,,
AchievementDesc_146,Gain a total of 3000 activity points from daily tasks,,每日任務累計獲得活躍度3000,,,,
AchievementDesc_147,Gain a total of 3250 activity points from daily tasks,,每日任務累計獲得活躍度3250,,,,
AchievementDesc_148,Gain a total of 3500 activity points from daily tasks,,每日任務累計獲得活躍度3500,,,,
AchievementDesc_149,Gain a total of 3750 activity points from daily tasks,,每日任務累計獲得活躍度3750,,,,
AchievementDesc_150,Gain a total of 4000 activity points from daily tasks,,每日任務累計獲得活躍度4000,,,,
AchievementDesc_151,Gain a total of 4250 activity points from daily tasks,,每日任務累計獲得活躍度4250,,,,
AchievementDesc_152,Gain a total of 4500 activity points from daily tasks,,每日任務累計獲得活躍度4500,,,,
AchievementDesc_153,Gain a total of 4750 activity points from daily tasks,,每日任務累計獲得活躍度4750,,,,
AchievementDesc_154,Gain a total of 5000 activity points from daily tasks,,每日任務累計獲得活躍度5000,,,,
AchievementDesc_155,Gain a total of 5250 activity points from daily tasks,,每日任務累計獲得活躍度5250,,,,
AchievementDesc_156,Login for 1 day in total,,累计登入1天,,,,
AchievementDesc_157,Login for 2 day in total,,累计登入2天,,,,
AchievementDesc_158,Login for 3 day in total,,累计登入3天,,,,
AchievementDesc_159,Login for 4 day in total,,累计登入4天,,,,
AchievementDesc_160,Login for 5 day in total,,累计登入5天,,,,
AchievementDesc_161,Login for 6 day in total,,累计登入6天,,,,
AchievementDesc_162,Login for 7 day in total,,累计登入7天,,,,
AchievementDesc_163,Login for 8 day in total,,累计登入8天,,,,
AchievementDesc_164,Login for 9 day in total,,累计登入9天,,,,
AchievementDesc_165,Login for 10 day in total,,累计登入10天,,,,
AchievementDesc_166,Login for 11 day in total,,累计登入11天,,,,
AchievementDesc_167,Login for 12 day in total,,累计登入12天,,,,
AchievementDesc_168,Login for 13 day in total,,累计登入13天,,,,
AchievementDesc_169,Login for 14 day in total,,累计登入14天,,,,
AchievementDesc_170,Login for 15 day in total,,累计登入15天,,,,
AchievementDesc_171,Login for 16 day in total,,累计登入16天,,,,
AchievementDesc_172,Login for 17 day in total,,累计登入17天,,,,
AchievementDesc_173,Login for 18 day in total,,累计登入18天,,,,
AchievementDesc_174,Login for 19 day in total,,累计登入19天,,,,
AchievementDesc_175,Login for 20 day in total,,累计登入20天,,,,
AchievementDesc_176,Login for 21 day in total,,累计登入21天,,,,
AchievementDesc_177,Own a total of 1 Star Compass,,累計擁有星之羅盤1個,,,,
AchievementDesc_178,Own a total of 2 Star Compass,,累計擁有星之羅盤2個,,,,
AchievementDesc_179,Own a total of 3 Star Compass,,累計擁有星之羅盤3個,,,,
AchievementDesc_180,Own a total of 4 Star Compass,,累計擁有星之羅盤4個,,,,
AchievementDesc_181,Own a total of 5 Star Compass,,累計擁有星之羅盤5個,,,,
AchievementDesc_182,Own a total of 6 Star Compass,,累計擁有星之羅盤6個,,,,
AchievementDesc_183,Own a total of 7 Star Compass,,累計擁有星之羅盤7個,,,,
AchievementDesc_184,Own a total of 8 Star Compass,,累計擁有星之羅盤8個,,,,
AchievementDesc_185,Own a total of 9 Star Compass,,累計擁有星之羅盤9個,,,,
AchievementDesc_186,Own a total of 10 Star Compass,,累計擁有星之羅盤10個,,,,
AchievementDesc_187,Own a total of 11 Star Compass,,累計擁有星之羅盤11個,,,,
AchievementDesc_188,Own a total of 12 Star Compass,,累計擁有星之羅盤12個,,,,
AchievementDesc_189,Own a total of 13 Star Compass,,累計擁有星之羅盤13個,,,,
AchievementDesc_190,Own a total of 14 Star Compass,,累計擁有星之羅盤14個,,,,
AchievementDesc_191,Own a total of 15 Star Compass,,累計擁有星之羅盤15個,,,,
AchievementDesc_192,Own a total of 16 Star Compass,,累計擁有星之羅盤16個,,,,
AchievementDesc_193,Own a total of 17 Star Compass,,累計擁有星之羅盤17個,,,,
AchievementDesc_194,Own a total of 18 Star Compass,,累計擁有星之羅盤18個,,,,
AchievementDesc_195,Reached 50 cumulative conversations with the Apostle,,与使徒累积交谈达到50次,,,,
AchievementDesc_196,Reached 100 cumulative conversations with the Apostle,,与使徒累积交谈达到100次,,,,
AchievementDesc_197,Reached 200 cumulative conversations with the Apostle,,与使徒累积交谈达到200次,,,,
AchievementDesc_198,Reached 500 cumulative conversations with the Apostle,,与使徒累积交谈达到500次,,,,
AchievementDesc_199,Reached 800 cumulative conversations with the Apostle,,与使徒累积交谈达到800次,,,,
AchievementDesc_200,Reached 1200 cumulative conversations with the Apostle,,与使徒累积交谈达到1200次,,,,
AchievementDesc_201,Reach Bronze Fighter I rank in Clash of Kings,,皇者爭鋒達到青銅鬥士I段位,,,,
AchievementDesc_202,Reach Silver Fighter I rank in Clash of Kings,,皇者爭鋒達到白銀鬥士I段位,,,,
AchievementDesc_203,Reach Gold Fighter I rank in Clash of Kings,,皇者爭鋒達到黃金斗士I段位,,,,
AchievementDesc_204,Reach the Light Diamond Fighter rank in Clash of Kings,,皇者爭鋒達到光鑽鬥士段位,,,,
AchievementDesc_205,Reach the rank of God Warrior in Battle of Kings,,皇者爭鋒達到神鬥士段位,,,,
AchievementDesc_206,Reach the God of War rank in Battle of Kings,,皇者爭鋒達到戰神段位,,,,
AchievementDesc_207,Total star points reached 100,,总集星度达到100点,,,,
AchievementDesc_208,Total star points reached 200,,总集星度达到200点,,,,
AchievementDesc_209,Total star points reached 300,,总集星度达到300点,,,,
AchievementDesc_210,Total star points reached 500,,总集星度达到500点,,,,
AchievementDesc_211,Total star points reached 700,,总集星度达到700点,,,,
AchievementDesc_212,Total star points reached 1000,,总集星度达到1000点,,,,
AchievementDesc_213,Total star points reached 1200,,总集星度达到1200点,,,,
AchievementDesc_214,Own a total of 19 Star Compasses,,累計擁有星之羅盤19個,,,,
AchievementDesc_215,Own a total of 20 Star Compasses,,累計擁有星之羅盤20個,,,,
AchievementDesc_216,Own a total of 21 Star Compasses,,累計擁有星之羅盤21個,,,,
AchievementDesc_217,Own a total of 22 Star Compasses,,累計擁有星之羅盤22個,,,,
AchievementDesc_218,Own a total of 23 Star Compasses,,累計擁有星之羅盤23個,,,,
AchievementDesc_219,Own a total of 24 Star Compasses,,累計擁有星之羅盤24個,,,,
AchievementDesc_220,Own a total of 25 Star Compasses,,累計擁有星之羅盤25個,,,,
AchievementDesc_221,Own a total of 26 Star Compasses,,累計擁有星之羅盤26個,,,,
AchievementDesc_222,Own a total of 27 Star Compasses,,累計擁有星之羅盤27個,,,,
AchievementDesc_223,Own a total of 28 Star Compasses,,累計擁有星之羅盤28個,,,,
AchievementDesc_224,Own a total of 29 Star Compasses,,累計擁有星之羅盤29個,,,,
AchievementDesc_225,Own a total of 30 Star Compasses,,累計擁有星之羅盤30個,,,,
AchievementDesc_226,Own a total of 31 Star Compasses,,累計擁有星之羅盤31個,,,,
AchievementDesc_227,Own a total of 32 Star Compasses,,累計擁有星之羅盤32個,,,,
AchievementDesc_228,Own a total of 33 Star Compasses,,累計擁有星之羅盤33個,,,,
AchievementDesc_229,Own a total of 34 Star Compasses,,累計擁有星之羅盤34個,,,,
AchievementDesc_230,Own a total of 35 Star Compasses,,累計擁有星之羅盤35個,,,,
AchievementDesc_231,Own a total of 36 Star Compasses,,累計擁有星之羅盤36個,,,,
AchievementDesc_232,Own a total of 37 Star Compasses,,累計擁有星之羅盤37個,,,,
AchievementDesc_233,Own a total of 38 Star Compasses,,累計擁有星之羅盤38個,,,,
AchievementDesc_234,Own a total of 39 Star Compasses,,累計擁有星之羅盤39個,,,,
AchievementDesc_235,Own a total of 40 Star Compasses,,累計擁有星之羅盤40個,,,,
AchievementDesc_236,Own a total of 41 Star Compasses,,累計擁有星之羅盤41個,,,,
AchievementDesc_237,Own a total of 42 Star Compasses,,累計擁有星之羅盤42個,,,,
AchievementDesc_238,Own a total of 43 Star Compasses,,累計擁有星之羅盤43個,,,,
AchievementDesc_239,Own a total of 44 Star Compasses,,累計擁有星之羅盤44個,,,,
AchievementDesc_240,Own a total of 45 Star Compasses,,累計擁有星之羅盤45個,,,,
AchievementDesc_241,Own a total of 46 Star Compasses,,累計擁有星之羅盤46個,,,,
AchievementDesc_242,Own a total of 47 Star Compasses,,累計擁有星之羅盤47個,,,,
AchievementDesc_243,Own a total of 48 Star Compasses,,累計擁有星之羅盤48個,,,,
AchievementDesc_244,Own a total of 49 Star Compasses,,累計擁有星之羅盤49個,,,,
AchievementDesc_245,Own a total of 50 Star Compasses,,累計擁有星之羅盤50個,,,,
AchievementDesc_246,Own a total of 51 Star Compasses,,累計擁有星之羅盤51個,,,,
AchievementDesc_247,Own a total of 52 Star Compasses,,累計擁有星之羅盤52個,,,,
AchievementDesc_248,Own a total of 53 Star Compasses,,累計擁有星之羅盤53個,,,,
AchievementDesc_249,Own a total of 54 Star Compasses,,累計擁有星之羅盤54個,,,,
AchievementDesc_250,Own a total of 55 Star Compasses,,累計擁有星之羅盤55個,,,,
AchievementDesc_251,Own a total of 56 Star Compasses,,累計擁有星之羅盤56個,,,,
AchievementDesc_252,Own a total of 57 Star Compasses,,累計擁有星之羅盤57個,,,,
AchievementDesc_253,Own a total of 58 Star Compasses,,累計擁有星之羅盤58個,,,,
AchievementDesc_254,Own a total of 59 Star Compasses,,累計擁有星之羅盤59個,,,,
AchievementDesc_255,Own a total of 60 Star Compasses,,累計擁有星之羅盤60個,,,,
AchievementDesc_256,Own a total of 61 Star Compasses,,累計擁有星之羅盤61個,,,,
AchievementDesc_257,Own a total of 62 Star Compasses,,累計擁有星之羅盤62個,,,,
AchievementDesc_258,Own a total of 63 Star Compasses,,累計擁有星之羅盤63個,,,,
AchievementDesc_259,Own a total of 64 Star Compasses,,累計擁有星之羅盤64個,,,,
AchievementDesc_260,Own a total of 65 Star Compasses,,累計擁有星之羅盤65個,,,,
AchievementDesc_261,Own a total of 66 Star Compasses,,累計擁有星之羅盤66個,,,,
AchievementDesc_262,Own a total of 67 Star Compasses,,累計擁有星之羅盤67個,,,,
AchievementDesc_263,Own a total of 68 Star Compasses,,累計擁有星之羅盤68個,,,,
AchievementDesc_264,Own a total of 69 Star Compasses,,累計擁有星之羅盤69個,,,,
AchievementDesc_265,Own a total of 70 Star Compasses,,累計擁有星之羅盤70個,,,,
AchievementDesc_266,Own a total of 71 Star Compasses,,累計擁有星之羅盤71個,,,,
AchievementDesc_267,Own a total of 72 Star Compasses,,累計擁有星之羅盤72個,,,,
AchievementDesc_268,Own a total of 73 Star Compasses,,累計擁有星之羅盤73個,,,,
AchievementDesc_269,Own a total of 74 Star Compasses,,累計擁有星之羅盤74個,,,,
AchievementDesc_270,Own a total of 75 Star Compasses,,累計擁有星之羅盤75個,,,,
AchievementDesc_271,Own a total of 76 Star Compasses,,累計擁有星之羅盤76個,,,,
AchievementDesc_272,Own a total of 77 Star Compasses,,累計擁有星之羅盤77個,,,,
AchievementDesc_273,Own a total of 78 Star Compasses,,累計擁有星之羅盤78個,,,,
AchievementDesc_274,Own a total of 79 Star Compasses,,累計擁有星之羅盤79個,,,,
AchievementDesc_275,Own a total of 80 Star Compasses,,累計擁有星之羅盤80個,,,,
AchievementDesc_276,Own a total of 81 Star Compasses,,累計擁有星之羅盤81個,,,,
AchievementDesc_277,Own a total of 82 Star Compasses,,累計擁有星之羅盤82個,,,,
AchievementDesc_278,Own a total of 83 Star Compasses,,累計擁有星之羅盤83個,,,,
AchievementDesc_279,Own a total of 84 Star Compasses,,累計擁有星之羅盤84個,,,,
AchievementDesc_280,Own a total of 85 Star Compasses,,累計擁有星之羅盤85個,,,,
AchievementDesc_281,Own a total of 86 Star Compasses,,累計擁有星之羅盤86個,,,,
AchievementDesc_282,Own a total of 87 Star Compasses,,累計擁有星之羅盤87個,,,,
AchievementDesc_283,Own a total of 88 Star Compasses,,累計擁有星之羅盤88個,,,,
AchievementDesc_284,Own a total of 89 Star Compasses,,累計擁有星之羅盤89個,,,,
AchievementDesc_285,Own a total of 90 Star Compasses,,累計擁有星之羅盤90個,,,,
AchievementDesc_286,Own a total of 91 Star Compasses,,累計擁有星之羅盤91個,,,,
AchievementDesc_287,Own a total of 92 Star Compasses,,累計擁有星之羅盤92個,,,,
AchievementDesc_288,Own a total of 93 Star Compasses,,累計擁有星之羅盤93個,,,,
AchievementDesc_289,Own a total of 94 Star Compasses,,累計擁有星之羅盤94個,,,,
AchievementDesc_290,Own a total of 95 Star Compasses,,累計擁有星之羅盤95個,,,,
AchievementDesc_291,Own a total of 96 Star Compasses,,累計擁有星之羅盤96個,,,,
AchievementDesc_292,Own a total of 97 Star Compasses,,累計擁有星之羅盤97個,,,,
AchievementDesc_293,Own a total of 98 Star Compasses,,累計擁有星之羅盤98個,,,,
AchievementDesc_294,Own a total of 99 Star Compasses,,累計擁有星之羅盤99個,,,,
AchievementDesc_295,Own a total of 100 Star Compasses,,累計擁有星之羅盤100個,,,,
AchievementDesc_296,Own a total of 101 Star Compasses,,累計擁有星之羅盤101個,,,,
AchievementDesc_297,Own a total of 102 Star Compasses,,累計擁有星之羅盤102個,,,,
AchievementDesc_298,Own a total of 103 Star Compasses,,累計擁有星之羅盤103個,,,,
AchievementDesc_299,Own a total of 104 Star Compasses,,累計擁有星之羅盤104個,,,,
AchievementDesc_300,Own a total of 105 Star Compasses,,累計擁有星之羅盤105個,,,,
AchievementDesc_301,Own a total of 106 Star Compasses,,累計擁有星之羅盤106個,,,,
AchievementDesc_302,Own a total of 107 Star Compasses,,累計擁有星之羅盤107個,,,,
AchievementDesc_303,Own a total of 108 Star Compasses,,累計擁有星之羅盤108個,,,,
AchievementDesc_304,Own a total of 109 Star Compasses,,累計擁有星之羅盤109個,,,,
AchievementDesc_305,Own a total of 110 Star Compasses,,累計擁有星之羅盤110個,,,,
AchievementDesc_306,Own a total of 111 Star Compasses,,累計擁有星之羅盤111個,,,,
AchievementDesc_307,Own a total of 112 Star Compasses,,累計擁有星之羅盤112個,,,,
AchievementDesc_308,Own a total of 113 Star Compasses,,累計擁有星之羅盤113個,,,,
AchievementDesc_309,Own a total of 114 Star Compasses,,累計擁有星之羅盤114個,,,,
AchievementDesc_310,Own a total of 115 Star Compasses,,累計擁有星之羅盤115個,,,,
AchievementDesc_311,Own a total of 116 Star Compasses,,累計擁有星之羅盤116個,,,,
AchievementDesc_312,Own a total of 117 Star Compasses,,累計擁有星之羅盤117個,,,,
AchievementDesc_313,Own a total of 118 Star Compasses,,累計擁有星之羅盤118個,,,,
AchievementDesc_314,Own a total of 119 Star Compasses,,累計擁有星之羅盤119個,,,,
AchievementDesc_315,Own a total of 120 Star Compasses,,累計擁有星之羅盤120個,,,,
AchievementDesc_316,Own a total of 121 Star Compasses,,累計擁有星之羅盤121個,,,,
AchievementDesc_317,Own a total of 122 Star Compasses,,累計擁有星之羅盤122個,,,,
AchievementDesc_318,Own a total of 123 Star Compasses,,累計擁有星之羅盤123個,,,,
AchievementDesc_319,Own a total of 124 Star Compasses,,累計擁有星之羅盤124個,,,,
AchievementDesc_320,Own a total of 125 Star Compasses,,累計擁有星之羅盤125個,,,,
AchievementDesc_321,Own a total of 126 Star Compasses,,累計擁有星之羅盤126個,,,,
AchievementDesc_322,Own a total of 127 Star Compasses,,累計擁有星之羅盤127個,,,,
AchievementDesc_323,Own a total of 128 Star Compasses,,累計擁有星之羅盤128個,,,,
AchievementDesc_324,Own a total of 129 Star Compasses,,累計擁有星之羅盤129個,,,,
AchievementDesc_325,Own a total of 130 Star Compasses,,累計擁有星之羅盤130個,,,,
AchievementDesc_326,Own a total of 131 Star Compasses,,累計擁有星之羅盤131個,,,,
AchievementDesc_327,Own a total of 132 Star Compasses,,累計擁有星之羅盤132個,,,,
AchievementDesc_328,Own a total of 133 Star Compasses,,累計擁有星之羅盤133個,,,,
AchievementDesc_329,Own a total of 134 Star Compasses,,累計擁有星之羅盤134個,,,,
AchievementDesc_330,Own a total of 135 Star Compasses,,累計擁有星之羅盤135個,,,,
AchievementDesc_331,Own a total of 136 Star Compasses,,累計擁有星之羅盤136個,,,,
AchievementDesc_332,Own a total of 137 Star Compasses,,累計擁有星之羅盤137個,,,,
AchievementDesc_333,Own a total of 138 Star Compasses,,累計擁有星之羅盤138個,,,,
AchievementDesc_334,Own a total of 139 Star Compasses,,累計擁有星之羅盤139個,,,,
AchievementDesc_335,Own a total of 140 Star Compasses,,累計擁有星之羅盤140個,,,,
AchievementDesc_336,Own a total of 141 Star Compasses,,累計擁有星之羅盤141個,,,,
AchievementDesc_337,Own a total of 142 Star Compasses,,累計擁有星之羅盤142個,,,,
AchievementDesc_338,Own a total of 143 Star Compasses,,累計擁有星之羅盤143個,,,,
AchievementDesc_339,Own a total of 144 Star Compasses,,累計擁有星之羅盤144個,,,,
AchievementDesc_340,Own a total of 145 Star Compasses,,累計擁有星之羅盤145個,,,,
AchievementDesc_341,Own a total of 146 Star Compasses,,累計擁有星之羅盤146個,,,,
AchievementDesc_342,Own a total of 147 Star Compasses,,累計擁有星之羅盤147個,,,,
AchievementDesc_343,Own a total of 148 Star Compasses,,累計擁有星之羅盤148個,,,,
AchievementDesc_344,Own a total of 149 Star Compasses,,累計擁有星之羅盤149個,,,,
AchievementDesc_345,Own a total of 150 Star Compasses,,累計擁有星之羅盤150個,,,,
AchievementDesc_346,Own a total of 151 Star Compasses,,累計擁有星之羅盤151個,,,,
AchievementDesc_347,Own a total of 152 Star Compasses,,累計擁有星之羅盤152個,,,,
AchievementDesc_348,Own a total of 153 Star Compasses,,累計擁有星之羅盤153個,,,,
AchievementDesc_349,Own a total of 154 Star Compasses,,累計擁有星之羅盤154個,,,,
AchievementDesc_350,Own a total of 155 Star Compasses,,累計擁有星之羅盤155個,,,,
AchievementDesc_351,Own a total of 156 Star Compasses,,累計擁有星之羅盤156個,,,,
AchievementDesc_352,Own a total of 157 Star Compasses,,累計擁有星之羅盤157個,,,,
AchievementDesc_353,Own a total of 158 Star Compasses,,累計擁有星之羅盤158個,,,,
AchievementDesc_354,Own a total of 159 Star Compasses,,累計擁有星之羅盤159個,,,,
AchievementDesc_355,Own a total of 160 Star Compasses,,累計擁有星之羅盤160個,,,,
AchievementDesc_356,Own a total of 161 Star Compasses,,累計擁有星之羅盤161個,,,,
AchievementDesc_357,Own a total of 162 Star Compasses,,累計擁有星之羅盤162個,,,,
AchievementDesc_358,Own a total of 163 Star Compasses,,累計擁有星之羅盤163個,,,,
AchievementDesc_359,Own a total of 164 Star Compasses,,累計擁有星之羅盤164個,,,,
AchievementDesc_360,Own a total of 165 Star Compasses,,累計擁有星之羅盤165個,,,,
AchievementDesc_361,Own a total of 166 Star Compasses,,累計擁有星之羅盤166個,,,,
AchievementDesc_362,Own a total of 167 Star Compasses,,累計擁有星之羅盤167個,,,,
AchievementDesc_363,Own a total of 168 Star Compasses,,累計擁有星之羅盤168個,,,,
AchievementDesc_364,Own a total of 169 Star Compasses,,累計擁有星之羅盤169個,,,,
AchievementDesc_365,Own a total of 170 Star Compasses,,累計擁有星之羅盤170個,,,,
AchievementDesc_366,Own a total of 171 Star Compasses,,累計擁有星之羅盤171個,,,,
AchievementDesc_367,Own a total of 172 Star Compasses,,累計擁有星之羅盤172個,,,,
AchievementDesc_368,Own a total of 173 Star Compasses,,累計擁有星之羅盤173個,,,,
AchievementDesc_369,Own a total of 174 Star Compasses,,累計擁有星之羅盤174個,,,,
AchievementDesc_370,Own a total of 175 Star Compasses,,累計擁有星之羅盤175個,,,,
AchievementDesc_371,Own a total of 176 Star Compasses,,累計擁有星之羅盤176個,,,,
AchievementDesc_372,Own a total of 177 Star Compasses,,累計擁有星之羅盤177個,,,,
AchievementDesc_373,Own a total of 178 Star Compasses,,累計擁有星之羅盤178個,,,,
AchievementDesc_374,Own a total of 179 Star Compasses,,累計擁有星之羅盤179個,,,,
AchievementDesc_375,Own a total of 180 Star Compasses,,累計擁有星之羅盤180個,,,,
AchievementDesc_376,Own a total of 181 Star Compasses,,累計擁有星之羅盤181個,,,,
AchievementDesc_377,Own a total of 182 Star Compasses,,累計擁有星之羅盤182個,,,,
AchievementDesc_378,Own a total of 183 Star Compasses,,累計擁有星之羅盤183個,,,,
AchievementDesc_379,Own a total of 184 Star Compasses,,累計擁有星之羅盤184個,,,,
AchievementDesc_380,Own a total of 185 Star Compasses,,累計擁有星之羅盤185個,,,,
AchievementDesc_381,Own a total of 186 Star Compasses,,累計擁有星之羅盤186個,,,,
AchievementDesc_382,Own a total of 187 Star Compasses,,累計擁有星之羅盤187個,,,,
AchievementDesc_383,Own a total of 188 Star Compasses,,累計擁有星之羅盤188個,,,,
AchievementDesc_384,Own a total of 189 Star Compasses,,累計擁有星之羅盤189個,,,,
AchievementDesc_385,Own a total of 190 Star Compasses,,累計擁有星之羅盤190個,,,,
AchievementDesc_386,Own a total of 191 Star Compasses,,累計擁有星之羅盤191個,,,,
AchievementDesc_387,Own a total of 192 Star Compasses,,累計擁有星之羅盤192個,,,,
AchievementDesc_388,Own a total of 193 Star Compasses,,累計擁有星之羅盤193個,,,,
AchievementDesc_389,Own a total of 194 Star Compasses,,累計擁有星之羅盤194個,,,,
AchievementDesc_390,Own a total of 195 Star Compasses,,累計擁有星之羅盤195個,,,,
AchievementDesc_391,Own a total of 196 Star Compasses,,累計擁有星之羅盤196個,,,,
AchievementDesc_392,Own a total of 197 Star Compasses,,累計擁有星之羅盤197個,,,,
AchievementDesc_393,Own a total of 198 Star Compasses,,累計擁有星之羅盤198個,,,,
AchievementDesc_394,Own a total of 199 Star Compasses,,累計擁有星之羅盤199個,,,,
AchievementDesc_395,Own a total of 200 Star Compasses,,累計擁有星之羅盤200個,,,,
AchievementDesc_396,Own a total of 201 Star Compasses,,累計擁有星之羅盤201個,,,,
AchievementDesc_397,Own a total of 202 Star Compasses,,累計擁有星之羅盤202個,,,,
AchievementDesc_398,Own a total of 203 Star Compasses,,累計擁有星之羅盤203個,,,,
AchievementDesc_399,Own a total of 204 Star Compasses,,累計擁有星之羅盤204個,,,,
AchievementDesc_400,Own a total of 205 Star Compasses,,累計擁有星之羅盤205個,,,,
AchievementDesc_401,Own a total of 206 Star Compasses,,累計擁有星之羅盤206個,,,,
AchievementDesc_402,Own a total of 207 Star Compasses,,累計擁有星之羅盤207個,,,,
AchievementDesc_403,Own a total of 208 Star Compasses,,累計擁有星之羅盤208個,,,,
AchievementDesc_404,Own a total of 209 Star Compasses,,累計擁有星之羅盤209個,,,,
AchievementDesc_405,Own a total of 210 Star Compasses,,累計擁有星之羅盤210個,,,,
AchievementDesc_406,Own a total of 211 Star Compasses,,累計擁有星之羅盤211個,,,,
AchievementDesc_407,Own a total of 212 Star Compasses,,累計擁有星之羅盤212個,,,,
AchievementDesc_408,Own a total of 213 Star Compasses,,累計擁有星之羅盤213個,,,,
AchievementDesc_409,Own a total of 214 Star Compasses,,累計擁有星之羅盤214個,,,,
AchievementDesc_410,Own a total of 215 Star Compasses,,累計擁有星之羅盤215個,,,,
AchievementDesc_411,Own a total of 216 Star Compasses,,累計擁有星之羅盤216個,,,,
AchievementDesc_412,Own a total of 217 Star Compasses,,累計擁有星之羅盤217個,,,,
AchievementDesc_413,Own a total of 218 Star Compasses,,累計擁有星之羅盤218個,,,,
AchievementDesc_414,Own a total of 219 Star Compasses,,累計擁有星之羅盤219個,,,,
AchievementDesc_415,Own a total of 220 Star Compasses,,累計擁有星之羅盤220個,,,,
AchievementDesc_416,Own a total of 221 Star Compasses,,累計擁有星之羅盤221個,,,,
AchievementDesc_417,Own a total of 222 Star Compasses,,累計擁有星之羅盤222個,,,,
AchievementDesc_418,Own a total of 223 Star Compasses,,累計擁有星之羅盤223個,,,,
AchievementDesc_419,Own a total of 224 Star Compasses,,累計擁有星之羅盤224個,,,,
AchievementDesc_420,Own a total of 225 Star Compasses,,累計擁有星之羅盤225個,,,,
AchievementDesc_421,Own a total of 226 Star Compasses,,累計擁有星之羅盤226個,,,,
AchievementDesc_422,Own a total of 227 Star Compasses,,累計擁有星之羅盤227個,,,,
AchievementDesc_423,Own a total of 228 Star Compasses,,累計擁有星之羅盤228個,,,,
AchievementDesc_424,Own a total of 229 Star Compasses,,累計擁有星之羅盤229個,,,,
AchievementDesc_425,Own a total of 230 Star Compasses,,累計擁有星之羅盤230個,,,,
AchievementDesc_426,Own a total of 231 Star Compasses,,累計擁有星之羅盤231個,,,,
AchievementDesc_427,Own a total of 232 Star Compasses,,累計擁有星之羅盤232個,,,,
AchievementDesc_428,Own a total of 233 Star Compasses,,累計擁有星之羅盤233個,,,,
AchievementDesc_429,Own a total of 234 Star Compasses,,累計擁有星之羅盤234個,,,,
AchievementDesc_430,Own a total of 235 Star Compasses,,累計擁有星之羅盤235個,,,,
AchievementDesc_431,Own a total of 236 Star Compasses,,累計擁有星之羅盤236個,,,,
AchievementDesc_432,Own a total of 237 Star Compasses,,累計擁有星之羅盤237個,,,,
AchievementDesc_433,Own a total of 238 Star Compasses,,累計擁有星之羅盤238個,,,,
AchievementDesc_434,Own a total of 239 Star Compasses,,累計擁有星之羅盤239個,,,,
AchievementDesc_435,Own a total of 240 Star Compasses,,累計擁有星之羅盤240個,,,,
AchievementDesc_436,Own a total of 241 Star Compasses,,累計擁有星之羅盤241個,,,,
AchievementDesc_437,Own a total of 242 Star Compasses,,累計擁有星之羅盤242個,,,,
AchievementDesc_438,Own a total of 243 Star Compasses,,累計擁有星之羅盤243個,,,,
AchievementDesc_439,Own a total of 244 Star Compasses,,累計擁有星之羅盤244個,,,,
AchievementDesc_440,Own a total of 245 Star Compasses,,累計擁有星之羅盤245個,,,,
AchievementDesc_441,Own a total of 246 Star Compasses,,累計擁有星之羅盤246個,,,,
AchievementDesc_442,Own a total of 247 Star Compasses,,累計擁有星之羅盤247個,,,,
AchievementDesc_443,Own a total of 248 Star Compasses,,累計擁有星之羅盤248個,,,,
AchievementDesc_444,Own a total of 249 Star Compasses,,累計擁有星之羅盤249個,,,,
AchievementDesc_445,Own a total of 250 Star Compasses,,累計擁有星之羅盤250個,,,,
AchievementDesc_446,Own a total of 251 Star Compasses,,累計擁有星之羅盤251個,,,,
AchievementDesc_447,Own a total of 252 Star Compasses,,累計擁有星之羅盤252個,,,,
AchievementDesc_448,Own a total of 253 Star Compasses,,累計擁有星之羅盤253個,,,,
AchievementDesc_449,Own a total of 254 Star Compasses,,累計擁有星之羅盤254個,,,,
AchievementDesc_450,Own a total of 255 Star Compasses,,累計擁有星之羅盤255個,,,,
AchievementDesc_451,Own a total of 256 Star Compasses,,累計擁有星之羅盤256個,,,,
AchievementDesc_452,Own a total of 257 Star Compasses,,累計擁有星之羅盤257個,,,,
AchievementDesc_453,Own a total of 258 Star Compasses,,累計擁有星之羅盤258個,,,,
AchievementDesc_454,Own a total of 259 Star Compasses,,累計擁有星之羅盤259個,,,,
AchievementDesc_455,Own a total of 260 Star Compasses,,累計擁有星之羅盤260個,,,,
