#Skill Dialog,,,,,,,
HeroAdvancedTalentBubble_TalentEffect_1107_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1107_16,Increases own "Attack Power" by 7200 points.,,自身「攻擊力」增加7200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1107_17,Increases own "debuff evasion rate" by 20%.,,自身「減益閃避率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1107_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1107_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1107_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_1,When the battle starts，restore 600 points of "Holy Spirit" to yourself.,,戰鬥開始時，自身回復600點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_2,Increases own "Attack Power" by 200 points.,,自身「攻擊力」增加200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_4,Increases the "Attack Power" of all our star gods by 800 points.,,使我方全體星神「攻擊力」增加800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_6,The damage caused by itself to the enemy Star God ignores 8% of the target's "Defense Value".,,自身對敵方星神造成的傷害無視目標8%「防禦值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_7,Increases own "Attack Power" by 3600 points.,,自身「攻擊力」增加3600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_11,Increases own "crit damage rate" by 30%.,,自身「暴擊傷害率」增加30%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_13,Increases the "Attack Power" of all our star gods by 1200 points.,,使我方全體星神「攻擊力」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_17,Increases own "debuff evasion rate" by 20%.,,自身「減益閃避率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1201_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_1,When the battle starts，restore 600 points of "Holy Spirit" to yourself.,,戰鬥開始時，自身回復600點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_2,Increases own "Attack Power" by 200 points.,,自身「攻擊力」增加200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_4,Increase the "health value" of all our Star Gods by 4800 points.,,使我方全體星神「生命值」增加4800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_6,Increases own "debuff evasion rate" by 10%.,,自身「減益閃避率」增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_7,Increases own "health" by 21600 points.,,自身「生命值」增加21600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_11,Increases own "anti-crime rate" by 20%.,,自身「抗暴率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_13,Increase the "health value" of all our star gods by 7200 points.,,使我方全體星神「生命值」增加7200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_16,Increases own "Attack Power" by 7200 points.,,自身「攻擊力」增加7200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_17,Increases own "reverse damage rate" by 15%.,,自身「反傷率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1202_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_1,After using "normal attack"， you can recover an additional 200 "Holy Spirit Points".,,自身使用「普通攻擊」後額外回復200點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_2,Increases own "Attack Power" by 200 points.,,自身「攻擊力」增加200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_4,Increases the "Attack Power" of all our star gods by 800 points.,,使我方全體星神「攻擊力」增加800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_6,The damage caused by itself to the enemy Star God ignores 8% of the target's "Defense Value".,,自身對敵方星神造成的傷害無視目標8%「防禦值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_7,Increases own "Attack Power" by 3600 points.,,自身「攻擊力」增加3600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_11,Increases own "crit damage rate" by 30%.,,自身「暴擊傷害率」增加30%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_13,Increases the "Attack Power" of all our star gods by 1200 points.,,使我方全體星神「攻擊力」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_17,Increases own "Vampire rate" by 15%.,,自身「Vampire率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1203_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_1,After receiving a "normal attack"， 150 points of "Holy Spirit Value" will be restored.,,自身承受「普通攻擊」後回復150點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_2,Increases own "health" by 1200 points.,,自身「生命值」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_4,Increases the "defense value" of all our Star Gods by 480 points.,,使我方全體星神「防禦值」增加480點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_6,Increases own "reverse damage rate" by 8%.,,自身「反傷率」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_7,The own "defense value" increases by 2160 points.,,自身「防禦值」增加2160點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_11,Increases own "anti-crime rate" by 20%.,,自身「抗暴率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_13,Increases the "defense value" of all our Star Gods by 720 points.,,使我方全體星神「防禦值」增加720點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_17,The own "Beast God Damage Reduction Rate" increases by 30%.,,自身「獸神減傷率」增加30%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1204_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_1,When the battle starts，restore 600 points of "Holy Spirit" to yourself.,,戰鬥開始時，自身回復600點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_2,Increases own "health" by 1200 points.,,自身「生命值」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_4,Increase the "health value" of all our Star Gods by 4800 points.,,使我方全體星神「生命值」增加4800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_6,Increases own "Hit Rate" by 15%.,,Increases own "Hit Rate" by 15%.,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_7,Increases own "health" by 21600 points.,,自身「生命值」增加21600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_11,Increases own "anti-crime rate" by 20%.,,自身「抗暴率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_13,Increase the "health value" of all our star gods by 7200 points.,,使我方全體星神「生命值」增加7200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_16,Increases own "Attack Power" by 7200 points.,,自身「攻擊力」增加7200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_17,Increases own "crit rate" by 25%.,,自身「暴擊率」增加25%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1205_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_1,After receiving a "normal attack"， 150 points of "Holy Spirit Value" will be restored.,,自身承受「普通攻擊」後回復150點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_2,Increases own "health" by 1200 points.,,自身「生命值」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_4,Increases the "defense value" of all our Star Gods by 480 points.,,使我方全體星神「防禦值」增加480點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_6,Increases own "anti-crime rate" by 15%.,,自身「抗暴率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_7,The own "defense value" increases by 2160 points.,,自身「防禦值」增加2160點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_11,Increases own "reverse damage rate" by 12%.,,自身「反傷率」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_13,Increases the "defense value" of all our Star Gods by 720 points.,,使我方全體星神「防禦值」增加720點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_17,The own "Beast God Damage Reduction Rate" increases by 30%.,,自身「獸神減傷率」增加30%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1206_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_1,After using "normal attack"， you can recover an additional 200 "Holy Spirit Points".,,自身使用「普通攻擊」後額外回復200點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_2,Increases own "Attack Power" by 200 points.,,自身「攻擊力」增加200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_4,Increases the "Attack Power" of all our star gods by 800 points.,,使我方全體星神「攻擊力」增加800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_6,The damage caused by itself to the enemy Star God ignores 8% of the target's "Defense Value".,,自身對敵方星神造成的傷害無視目標8%「防禦值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_7,Increases own "Attack Power" by 3600 points.,,自身「攻擊力」增加3600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_11,Increases own "crit rate" by 20%.,,自身「暴擊率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_13,Increases the "Attack Power" of all our star gods by 1200 points.,,使我方全體星神「攻擊力」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_17,Increases own "Vampire rate" by 15%.,,自身「Vampire率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1207_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_1,After receiving a "normal attack"， 150 points of "Holy Spirit Value" will be restored.,,自身承受「普通攻擊」後回復150點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_2,Increases own "health" by 1200 points.,,自身「生命值」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_4,Increases the "defense value" of all our Star Gods by 480 points.,,使我方全體星神「防禦值」增加480點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_6,Increases own "Vampire rate" by 8%.,,自身「Vampire率」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_7,The own "defense value" increases by 2160 points.,,自身「防禦值」增加2160點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_11,Increases own "crit rate" by 20%.,,自身「暴擊率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_13,Increases the "defense value" of all our Star Gods by 720 points.,,使我方全體星神「防禦值」增加720點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_17,Increases own "anti-crime rate" by 25%.,,自身「抗暴率」增加25%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1208_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_1,After using "normal attack"， you can recover an additional 200 "Holy Spirit Points".,,自身使用「普通攻擊」後額外回復200點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_2,Increases own "Attack Power" by 200 points.,,自身「攻擊力」增加200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_4,Increases the "Attack Power" of all our star gods by 800 points.,,使我方全體星神「攻擊力」增加800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_6,Increases own "crit damage rate" by 20%.,,自身「暴擊傷害率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_7,Increases own "Attack Power" by 3600 points.,,自身「攻擊力」增加3600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_11,The damage caused by itself to the enemy Star God ignores 12% of the target's "Defense Value".,,自身對敵方星神造成的傷害無視目標12%「防禦值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_13,Increases the "Attack Power" of all our star gods by 1200 points.,,使我方全體星神「攻擊力」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_16,Its own "health" increases by 43200 points.,,自身「生命值」增加43200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_17,Increases own "crit rate" by 25%.,,自身「暴擊率」增加25%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1209_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_1,After our star god uses "normal attack"，he will immediately recover 50 points of "Holy Spirit Value".,,我方星神使用「普通攻擊」後，自身立即回復50點「聖靈值」。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_2,Increases own "health" by 1200 points.,,自身「生命值」增加1200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_3,Unlock Tier 1 potential.,,解鎖第1層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_4,Increase the "health value" of all our Star Gods by 4800 points.,,使我方全體星神「生命值」增加4800點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_5,Unlock Tier 2 potential.,,解鎖第2層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_6,Increases own "Hit Rate" by 15%.,,Increases own "Hit Rate" by 15%.,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_7,Increases own "health" by 21600 points.,,自身「生命值」增加21600點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_8,Unlock Tier 3 potential.,,解鎖第3層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_9,All basic attributes of self increase by 5%.,,自身所有基礎屬性增加5%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_10,Self's "damage increase" and "damage reduction" increase by 8%.,,自身「增傷」及「減傷」增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_11,Increases own "anti-crime rate" by 20%.,,自身「抗暴率」增加20%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_12,Unlock Tier 4 potential.,,解鎖第4層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_13,Increase the "health value" of all our star gods by 7200 points.,,使我方全體星神「生命值」增加7200點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_14,All basic attributes of self increase by 8%.,,自身所有基礎屬性增加8%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_15,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_16,Its own "defense value" increases by 4320 points.,,自身「防禦值」增加4320點。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_17,Increases own "reverse damage rate" by 15%.,,自身「反傷率」增加15%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_18,Unlock level 5 potential.,,解鎖第5層潛能。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_19,All basic attributes of self increase by 10%.,,自身所有基礎屬性增加10%。,,,,
HeroAdvancedTalentBubble_TalentEffect_1210_20,Self's "damage increase" and "damage reduction" increase by 12%.,,自身「增傷」及「減傷」增加12%。,,,,
